GEO_ID,GEO_ID10,LABEL,HC01_VC03,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104
1400000US42101031700,42101031700,"Census Tract 317, Philadelphia County, Pennsylvania",6117,777,6117,2468,544,40.3,5.4,3649,443,59.7,5.4,497,238,8.1,3.3,454,197,7.4,2.9,455,217,7.4,3.1,407,219,6.7,3.2,394,156,6.4,2.7,991,297,16.2,4.2,946,183,15.5,2.9,709,209,11.6,3.5,364,127,6,2.2,282,117,4.6,1.9,244,110,4,1.8,269,140,4.4,2.2,105,81,1.7,1.3,33.2,3.2,(X),(X),4457,414,72.9,4.9,4235,371,69.2,5.4,772,155,12.6,2.6,618,122,10.1,1.9,4457,414,4457,(X),1836,323,41.2,4.4,2621,219,58.8,4.4,618,122,618,(X),217,79,35.1,12.8,401,129,64.9,12.8,6117,777,6117,(X),5858,783,95.8,3.7,259,228,4.2,3.7,5858,783,95.8,3.7,3457,484,56.5,8.7,1484,403,24.3,5.9,46,80,0.8,1.3,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,471,487,7.7,7.3,0,15,0,0.4,350,368,5.7,5.7,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,121,288,2,4.5,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,400,305,6.5,4.8,259,228,4.2,3.7,0,15,0,0.4,0,15,0,0.4,80,129,1.3,2.1,0,15,0,0.4,6117,777,6117,(X),3585,504,58.6,8.8,1535,420,25.1,6.3,46,80,0.8,1.3,551,505,9,7.4,97,150,1.6,2.4,579,317,9.5,4.9,6117,777,6117,(X),1150,300,18.8,4.9,16,29,0.3,0.5,773,299,12.6,4.8,0,15,0,0.4,361,252,5.9,4.1,4967,751,81.2,4.9,2945,475,48.1,8.1,1420,399,23.2,5.8,0,15,0,0.4,471,487,7.7,7.3,0,15,0,0.4,36,56,0.6,0.9,95,154,1.6,2.5,15,24,0.2,0.4,80,129,1.3,2.1,2358,56
1400000US42101031800,42101031800,"Census Tract 318, Philadelphia County, Pennsylvania",3886,473,3886,1793,249,46.1,4.3,2093,328,53.9,4.3,239,96,6.2,2.2,289,118,7.4,2.6,522,204,13.4,4.9,226,107,5.8,2.8,345,163,8.9,3.9,543,157,14,3.5,532,152,13.7,3.4,552,171,14.2,4.4,155,64,4,1.6,115,54,3,1.4,110,60,2.8,1.6,175,70,4.5,1.9,83,54,2.1,1.4,32,3.3,(X),(X),2684,332,69.1,5.1,2523,300,64.9,4.8,473,108,12.2,3,368,105,9.5,3,2684,332,2684,(X),1225,202,45.6,4.9,1459,222,54.4,4.9,368,105,368,(X),180,72,48.9,13.8,188,72,51.1,13.8,3886,473,3886,(X),3842,462,98.9,1.3,44,50,1.1,1.3,3842,462,98.9,1.3,1446,250,37.2,7.2,1466,384,37.7,7.1,28,45,0.7,1.2,0,10,0,0.6,28,45,0.7,1.2,0,10,0,0.6,0,10,0,0.6,558,224,14.4,5.7,71,107,1.8,2.8,109,114,2.8,3,100,159,2.6,4.1,0,10,0,0.6,0,10,0,0.6,226,170,5.8,4.3,52,74,1.3,1.9,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,344,232,8.9,5.8,44,50,1.1,1.3,28,37,0.7,1,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,3886,473,3886,(X),1490,254,38.3,7.2,1503,394,38.7,7.2,28,45,0.7,1.2,558,224,14.4,5.7,0,10,0,0.6,360,235,9.3,5.8,3886,473,3886,(X),860,273,22.1,5.7,121,144,3.1,3.6,563,263,14.5,6.1,0,10,0,0.6,176,103,4.5,2.6,3026,371,77.9,5.7,1042,225,26.8,6.6,1379,339,35.5,6.3,28,45,0.7,1.2,551,224,14.2,5.6,0,10,0,0.6,0,10,0,0.6,26,36,0.7,0.9,7,13,0.2,0.3,19,33,0.5,0.8,1540,63
1400000US42101031900,42101031900,"Census Tract 319, Philadelphia County, Pennsylvania",4490,611,4490,2262,328,50.4,4,2228,378,49.6,4,463,227,10.3,4.3,364,139,8.1,2.7,299,123,6.7,2.6,264,117,5.9,2.3,285,149,6.3,3.2,829,259,18.5,4.9,480,173,10.7,3.5,569,144,12.7,3.2,206,102,4.6,2.3,345,127,7.7,3,127,64,2.8,1.4,156,70,3.5,1.7,103,50,2.3,1.1,31.7,3.4,(X),(X),3158,351,70.3,4.5,3067,338,68.3,4.4,596,134,13.3,3.5,386,105,8.6,2.5,3158,351,3158,(X),1621,226,51.3,4.6,1537,230,48.7,4.6,386,105,386,(X),152,56,39.4,11.6,234,82,60.6,11.6,4490,611,4490,(X),4293,626,95.6,3.2,197,141,4.4,3.2,4293,626,95.6,3.2,2886,499,64.3,8.2,766,306,17.1,5.8,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,126,107,2.8,2.4,25,40,0.6,0.9,77,93,1.7,2.1,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,24,39,0.5,0.9,0,10,0,0.6,34,55,0.8,1.2,0,10,0,0.6,0,10,0,0.6,0,10,0,0.6,34,55,0.8,1.2,481,265,10.7,5.5,197,141,4.4,3.2,40,41,0.9,0.9,0,10,0,0.6,10,16,0.2,0.4,2,10,0,0.2,4490,611,4490,(X),3009,487,67,8,850,344,18.9,6.6,9,42,0.2,0.9,136,108,3,2.4,71,115,1.6,2.6,619,292,13.8,6.2,4490,611,4490,(X),1362,526,30.3,9.5,263,377,5.9,8,605,308,13.5,6.4,13,21,0.3,0.5,481,314,10.7,6.7,3128,478,69.7,9.5,2258,355,50.3,8.9,715,291,15.9,5.5,0,10,0,0.6,126,107,2.8,2.4,0,10,0,0.6,0,10,0,0.6,29,29,0.6,0.6,0,10,0,0.6,29,29,0.6,0.6,1834,45
1400000US42101032000,42101032000,"Census Tract 320, Philadelphia County, Pennsylvania",7022,788,7022,3273,455,46.6,4.7,3749,571,53.4,4.7,579,263,8.2,3.2,486,203,6.9,2.6,382,157,5.4,2,460,225,6.6,3.1,303,149,4.3,2,1194,394,17,4.6,1288,271,18.3,4.3,937,227,13.3,3.1,259,122,3.7,1.8,296,121,4.2,1.8,507,172,7.2,2.5,218,89,3.1,1.3,113,71,1.6,1.1,35.3,2.8,(X),(X),5397,449,76.9,4.5,5062,421,72.1,4.6,976,197,13.9,3.3,838,171,11.9,2.8,5397,449,5397,(X),2525,325,46.8,5.4,2872,409,53.2,5.4,838,171,838,(X),444,129,53,8.4,394,90,47,8.4,7022,788,7022,(X),6756,784,96.2,3,266,216,3.8,3,6756,784,96.2,3,4591,695,65.4,7.5,1169,446,16.6,5.7,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,354,278,5,4.1,15,60,0.2,0.9,80,122,1.1,1.8,0,15,0,0.4,0,15,0,0.4,92,107,1.3,1.6,146,225,2.1,3.2,21,34,0.3,0.5,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,642,344,9.1,4.5,266,216,3.8,3,144,152,2.1,2.1,33,52,0.5,0.7,23,36,0.3,0.5,0,15,0,0.4,7022,788,7022,(X),4819,744,68.6,8,1313,467,18.7,5.9,99,108,1.4,1.5,405,275,5.8,4,0,15,0,0.4,680,346,9.7,4.5,7022,788,7022,(X),914,386,13,5.1,38,60,0.5,0.9,755,362,10.8,4.8,0,15,0,0.4,121,132,1.7,1.9,6108,728,87,5.1,4357,691,62,7.5,1169,446,16.6,5.7,0,15,0,0.4,354,278,5,4.1,0,15,0,0.4,0,15,0,0.4,228,206,3.2,2.9,0,15,0,0.4,228,206,3.2,2.9,2696,52
1400000US42101032100,42101032100,"Census Tract 321, Philadelphia County, Pennsylvania",3773,540,3773,1855,300,49.2,5.8,1918,390,50.8,5.8,351,167,9.3,3.9,295,136,7.8,3.1,365,142,9.7,2.9,252,128,6.7,3,344,112,9.1,3.1,453,139,12,3.6,425,164,11.3,3.6,635,130,16.8,3.7,244,93,6.5,2.7,108,64,2.9,1.7,120,60,3.2,1.6,62,41,1.6,1.1,119,65,3.2,1.7,28.4,4.9,(X),(X),2627,260,69.6,6.2,2380,252,63.1,5.7,357,78,9.5,2.3,301,67,8,2,2627,260,2627,(X),1340,224,51,5.6,1287,166,49,5.6,301,67,301,(X),92,41,30.6,12.1,209,60,69.4,12.1,3773,540,3773,(X),3636,539,96.4,4.2,137,160,3.6,4.2,3636,539,96.4,4.2,2041,307,54.1,9.4,1130,358,29.9,8,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,38,36,1,1,8,13,0.2,0.3,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,20,31,0.5,0.8,10,16,0.3,0.4,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,427,337,11.3,8,137,160,3.6,4.2,116,159,3.1,4.2,5,9,0.1,0.3,0,10,0,0.7,0,10,0,0.7,3773,540,3773,(X),2178,354,57.7,10.3,1246,353,33,7.5,5,9,0.1,0.3,38,36,1,1,0,10,0,0.7,443,335,11.7,7.9,3773,540,3773,(X),781,377,20.7,8.1,12,19,0.3,0.5,725,382,19.2,8.4,0,10,0,0.7,44,54,1.2,1.5,2992,357,79.3,8.1,1833,280,48.6,8.1,1020,297,27,7,0,10,0,0.7,18,21,0.5,0.6,0,10,0,0.7,0,10,0,0.7,121,159,3.2,4.2,0,10,0,0.7,121,159,3.2,4.2,1565,53
1400000US42101032300,42101032300,"Census Tract 323, Philadelphia County, Pennsylvania",3424,415,3424,1624,244,47.4,5.2,1800,300,52.6,5.2,279,135,8.1,3.5,241,99,7,2.6,202,99,5.9,2.7,290,121,8.5,3.2,246,100,7.2,2.8,596,159,17.4,3.7,469,120,13.7,3,469,109,13.7,3.7,183,88,5.3,2.7,146,84,4.3,2.5,126,51,3.7,1.5,108,57,3.2,1.8,69,36,2,1.1,31.5,2.9,(X),(X),2551,258,74.5,5.1,2346,228,68.5,5.3,412,103,12,3.3,303,65,8.8,2.1,2551,258,2551,(X),1236,165,48.5,5.1,1315,199,51.5,5.1,303,65,303,(X),121,35,39.9,10,182,55,60.1,10,3424,415,3424,(X),3317,418,96.9,4.1,107,141,3.1,4.1,3317,418,96.9,4.1,2354,343,68.8,9.3,743,302,21.7,7.7,41,68,1.2,2,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,56,89,1.6,2.6,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,56,89,1.6,2.6,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,123,136,3.6,3.9,107,141,3.1,4.1,49,54,1.4,1.6,0,10,0,0.7,0,10,0,0.7,58,89,1.7,2.6,3424,415,3424,(X),2403,334,70.2,8.8,850,340,24.8,8.6,99,106,2.9,3.1,56,89,1.6,2.6,0,10,0,0.7,123,136,3.6,3.9,3424,415,3424,(X),488,226,14.3,6.3,102,92,3,2.7,332,188,9.7,5.3,0,10,0,0.7,54,88,1.6,2.6,2936,408,85.7,6.3,2021,329,59,9.2,723,301,21.1,7.6,0,10,0,0.7,56,89,1.6,2.6,0,10,0,0.7,29,45,0.8,1.3,107,141,3.1,4.1,0,10,0,0.7,107,141,3.1,4.1,1574,23
1400000US42101032500,42101032500,"Census Tract 325, Philadelphia County, Pennsylvania",5756,699,5756,2838,488,49.3,4.9,2918,404,50.7,4.9,251,117,4.4,2,304,116,5.3,1.9,563,266,9.8,3.7,650,205,11.3,2.8,449,159,7.8,2.4,479,171,8.3,3.2,776,212,13.5,2.9,887,188,15.4,3.6,427,166,7.4,2.9,288,95,5,1.7,472,135,8.2,2.4,122,85,2.1,1.5,88,73,1.5,1.3,38.3,3.8,(X),(X),4229,415,73.5,4.5,3899,362,67.7,5.4,824,152,14.3,2.9,682,147,11.8,2.7,4229,415,4229,(X),1950,270,46.1,4.5,2279,294,53.9,4.5,682,147,682,(X),196,86,28.7,12.1,486,144,71.3,12.1,5756,699,5756,(X),5568,695,96.7,2.3,188,136,3.3,2.3,5568,695,96.7,2.3,3781,484,65.7,9.3,894,566,15.5,8.6,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,122,107,2.1,1.8,0,15,0,0.4,16,25,0.3,0.4,32,52,0.6,0.9,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,74,92,1.3,1.6,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,771,407,13.4,6.9,188,136,3.3,2.3,90,108,1.6,1.8,98,95,1.7,1.7,0,15,0,0.4,0,15,0,0.4,5756,699,5756,(X),3969,505,69,9.7,984,577,17.1,8.6,98,95,1.7,1.7,122,107,2.1,1.8,0,15,0,0.4,771,407,13.4,6.9,5756,699,5756,(X),1102,401,19.1,6.6,39,75,0.7,1.3,977,392,17,6.5,40,71,0.7,1.2,46,45,0.8,0.8,4654,683,80.9,6.6,3450,426,59.9,8.4,894,566,15.5,8.6,0,15,0,0.4,122,107,2.1,1.8,0,15,0,0.4,0,15,0,0.4,188,136,3.3,2.3,0,15,0,0.4,188,136,3.3,2.3,2418,66
1400000US42101032600,42101032600,"Census Tract 326, Philadelphia County, Pennsylvania",6776,639,6776,3001,426,44.3,4.3,3775,438,55.7,4.3,495,195,7.3,2.7,483,178,7.1,2.3,444,146,6.6,2.2,535,185,7.9,2.6,339,137,5,1.9,1074,241,15.9,3.1,1011,220,14.9,3.1,1029,254,15.2,3.3,282,109,4.2,1.6,239,137,3.5,2,409,128,6,2,296,109,4.4,1.7,140,122,2.1,1.8,35.3,2.7,(X),(X),5098,476,75.2,2.6,4734,439,69.9,3.5,951,116,14,2.1,845,90,12.5,1.8,5098,476,5098,(X),2277,368,44.7,5,2821,319,55.3,5,845,90,845,(X),344,76,40.7,9.3,501,107,59.3,9.3,6776,639,6776,(X),6643,637,98,2,133,136,2,2,6643,637,98,2,4841,567,71.4,6.8,991,275,14.6,3.6,49,58,0.7,0.9,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,183,139,2.7,2,0,15,0,0.4,183,139,2.7,2,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,579,402,8.5,5.7,133,136,2,2,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,0,15,0,0.4,6776,639,6776,(X),4901,574,72.3,6.8,1064,301,15.7,4,49,58,0.7,0.9,183,139,2.7,2,0,15,0,0.4,712,433,10.5,6.1,6776,639,6776,(X),1120,387,16.5,5.1,18,31,0.3,0.5,539,306,8,4.4,0,15,0,0.4,563,391,8.3,5.6,5656,559,83.5,5.1,4429,446,65.4,5.2,991,275,14.6,3.6,31,52,0.5,0.8,183,139,2.7,2,0,15,0,0.4,0,15,0,0.4,22,36,0.3,0.5,22,36,0.3,0.5,0,15,0,0.4,2750,39
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",3658,604,3658,1767,311,48.3,3.6,1891,347,51.7,3.6,248,164,6.8,3.7,215,159,5.9,3.9,200,100,5.5,2.2,150,80,4.1,2.2,348,101,9.5,2.6,559,165,15.3,3.9,323,148,8.8,4.2,657,150,18,3.9,321,132,8.8,3,164,77,4.5,2.2,204,81,5.6,2.8,209,90,5.7,2.2,60,39,1.6,1.1,41,7.4,(X),(X),2892,333,79.1,7,2792,348,76.3,6.4,594,96,16.2,3.4,473,72,12.9,2.6,2892,333,2892,(X),1388,190,48,4,1504,217,52,4,473,72,473,(X),168,59,35.5,11.9,305,75,64.5,11.9,3658,604,3658,(X),3364,441,92,6.8,294,278,8,6.8,3364,441,92,6.8,2132,398,58.3,8.9,696,280,19,8.1,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,358,287,9.8,7.6,100,161,2.7,4.4,215,237,5.9,6.4,22,28,0.6,0.8,7,11,0.2,0.3,0,10,0,0.7,0,10,0,0.7,14,21,0.4,0.6,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,178,197,4.9,5.3,294,278,8,6.8,235,269,6.4,6.8,0,10,0,0.7,20,32,0.5,0.9,0,10,0,0.7,3658,604,3658,(X),2387,593,65.3,10.6,941,355,25.7,7.8,0,10,0,0.7,378,289,10.3,7.7,29,53,0.8,1.5,217,210,5.9,5.7,3658,604,3658,(X),460,250,12.6,6.8,0,10,0,0.7,288,204,7.9,5.5,11,18,0.3,0.5,161,132,4.4,3.6,3198,590,87.4,6.8,1889,370,51.6,8.3,696,280,19,8.1,0,10,0,0.7,358,287,9.8,7.6,0,10,0,0.7,0,10,0,0.7,255,272,7,6.8,0,10,0,0.7,255,272,7,6.8,1785,73
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",8122,750,8122,3428,399,42.2,3.2,4694,513,57.8,3.2,603,294,7.4,3.5,384,223,4.7,2.6,730,333,9,3.7,810,319,10,3.6,727,220,9,2.8,1208,269,14.9,3.4,1072,237,13.2,2.9,1189,271,14.6,2.8,399,133,4.9,1.7,276,126,3.4,1.7,376,88,4.6,1.3,255,82,3.1,1,93,68,1.1,0.8,32.1,5.1,(X),(X),5788,397,71.3,5.3,5545,382,68.3,5.2,810,125,10,1.9,724,101,8.9,1.6,5788,397,5788,(X),2681,279,46.3,3,3107,245,53.7,3,724,101,724,(X),167,63,23.1,8.9,557,112,76.9,8.9,8122,750,8122,(X),7524,738,92.6,3.3,598,273,7.4,3.3,7524,738,92.6,3.3,6033,579,74.3,6.6,1402,570,17.3,6.2,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,89,87,1.1,1.1,598,273,7.4,3.3,448,168,5.5,2.1,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,8122,750,8122,(X),6631,586,81.6,6.2,1982,637,24.4,6.5,132,212,1.6,2.6,0,15,0,0.3,0,15,0,0.3,107,90,1.3,1.1,8122,750,8122,(X),1321,472,16.3,5.8,59,92,0.7,1.1,892,377,11,4.8,0,15,0,0.3,370,441,4.6,5.4,6801,805,83.7,5.8,4915,588,60.5,7.1,1402,570,17.3,6.2,0,15,0,0.3,0,15,0,0.3,0,15,0,0.3,36,66,0.4,0.8,448,168,5.5,2.1,0,15,0,0.3,448,168,5.5,2.1,2816,60
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",4658,420,4658,2432,260,52.2,3.9,2226,295,47.8,3.9,272,164,5.8,3.5,249,112,5.3,2.3,438,169,9.4,3.2,233,139,5,2.9,263,166,5.6,3.5,835,242,17.9,5.3,624,195,13.4,3.9,675,186,14.5,3.8,292,141,6.3,2.9,194,83,4.2,1.8,287,75,6.2,1.7,206,83,4.4,1.8,90,47,1.9,1,36.5,7,(X),(X),3538,298,76,3.8,3408,290,73.2,4,684,88,14.7,2.1,583,71,12.5,1.7,3538,298,3538,(X),1790,194,50.6,3.8,1748,206,49.4,3.8,583,71,583,(X),180,71,30.9,12,403,91,69.1,12,4658,420,4658,(X),4590,420,98.5,1.8,68,84,1.5,1.8,4590,420,98.5,1.8,4207,402,90.3,5.8,165,160,3.5,3.4,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,102,130,2.2,2.7,0,10,0,0.5,78,125,1.7,2.7,6,11,0.1,0.2,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,18,32,0.4,0.7,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,0,10,0,0.5,116,173,2.5,3.7,68,84,1.5,1.8,20,32,0.4,0.7,0,10,0,0.5,48,76,1,1.6,0,10,0,0.5,4658,420,4658,(X),4275,411,91.8,5.9,185,166,4,3.5,0,10,0,0.5,150,150,3.2,3.2,0,10,0,0.5,116,173,2.5,3.7,4658,420,4658,(X),271,278,5.8,5.9,0,10,0,0.5,228,282,4.9,6,0,10,0,0.5,43,61,0.9,1.3,4387,440,94.2,5.9,4052,428,87,7.4,165,160,3.5,3.4,0,10,0,0.5,102,130,2.2,2.7,0,10,0,0.5,0,10,0,0.5,68,84,1.5,1.8,0,10,0,0.5,68,84,1.5,1.8,1883,40
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",3611,423,3611,1672,240,46.3,4.9,1939,308,53.7,4.9,225,93,6.2,2.2,210,125,5.8,3.3,272,119,7.5,2.8,110,97,3,2.7,172,103,4.8,2.6,667,166,18.5,4.6,422,175,11.7,4.3,482,155,13.3,4.3,144,75,4,2.2,241,116,6.7,3.2,268,95,7.4,2.9,208,104,5.8,2.8,190,108,5.3,2.9,38,4.5,(X),(X),2812,272,77.9,3.6,2774,261,76.8,3.8,791,187,21.9,5.3,666,183,18.4,5.1,2812,272,2812,(X),1210,153,43,5,1602,238,57,5,666,183,666,(X),220,84,33,12.4,446,167,67,12.4,3611,423,3611,(X),3594,419,99.5,0.8,17,30,0.5,0.8,3594,419,99.5,0.8,3261,428,90.3,4.8,201,105,5.6,2.8,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,117,128,3.2,3.6,0,10,0,0.7,5,11,0.1,0.3,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,12,19,0.3,0.5,100,126,2.8,3.5,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,15,24,0.4,0.7,17,30,0.5,0.8,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,3611,423,3611,(X),3278,430,90.8,4.7,201,105,5.6,2.8,0,10,0,0.7,117,128,3.2,3.6,0,10,0,0.7,32,38,0.9,1,3611,423,3611,(X),49,45,1.4,1.2,0,10,0,0.7,20,27,0.6,0.8,12,19,0.3,0.5,17,30,0.5,0.8,3562,422,98.6,1.2,3249,429,90,4.8,196,106,5.4,2.8,0,10,0,0.7,117,128,3.2,3.6,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,0,10,0,0.7,1831,30
